Product_ID,Product Name,Company,Listing Price,Sale Price,Rating,Discount %,value,Description
G26939,Men's adidas Running SenseBoost GO Shoes,Adidas,120,72,3.1,40,39.0,"Designed for the ever-changing urban landscape, these running shoes have a lightweight knit upper that follows the natural movement of your stride. The wide platform provides support for lateral movement, and responsive cushioning returns energy with every step."
G28202,Men's adidas Running Edge Flex Shoes,Adidas,80,48,3.1,40,26.0,"From the streets to the gym, these men's versatile running shoes are up for anything. They feature a breathable mesh upper with an articulated heel cuff for outstanding fit and reduced slipping. Support zones around the forefoot and ankle add stability for lateral moves, and flex grooves in the outsole offer natural motion and a barely there feel."
EF1164,Men's adidas Running AlphaBoost BF Shoes,Adidas,150,90,2.4,40,62.0,"Designed for athletes looking to step up their game, these running shoes are ideal for explosive drills and speed training. Dual-density cushioning and stability pods pack more support into the midsole for added control during multidirectional moves. A lightweight and breathable upper offers support where you need it most."
EF8904,Men's adidas Running Pulseboost HD Winter Shoes,Adidas,140,84,4.7,40,30.0,Feel the rhythm of the city under your feet. These shoes provide durable comfort and reliable traction for running in any weather. They have a ballistic nylon upper that sheds rain and snow. Responsive cushioning returns energy to your stride. The durable outsole helps keep footing secure in wet or slippery conditions.
G28450,Men's adidas Running Edge Flex Shoes,Adidas,80,48,2.6,40,31.0,"From the streets to the gym, these men's versatile running shoes are up for anything. They feature a breathable mesh upper with an articulated heel cuff for outstanding fit and reduced slipping. Support zones around the forefoot and ankle add stability for lateral moves, and flex grooves in the outsole offer natural motion and a barely there feel."
CM4759,Men's adidas Running Pull On Shoes,Adidas,48,38,3.6,20,13.0,"A well cushioned shoe with a fresher look that will appeal to young runners. Features Mesh upper for maximum ventilation, lightstrike IMEVA midsole and durable Rubber outsole for long-lasting wear."
EF8903,Men's adidas Running Pulseboost HD Winter Shoes,Adidas,140,84,3.3,40,42.0,Feel the rhythm of the city under your feet. These shoes provide durable comfort and reliable traction for running in any weather. They have a ballistic nylon upper that sheds rain and snow. Responsive cushioning returns energy to your stride. The durable outsole helps keep footing secure in wet or slippery conditions.
F35445,Men's adidas Running Asweego Shoes,Adidas,80,48,3.1,40,26.0,Shoes with flexibility and responsiveness for multisport training. These shoes have a mesh upper that hugs the foot for a sock-like fit. Pillow-like midsole cushioning provides long-lasting comfort. Durable rubber inserts at the forefoot and heel provide added grip so you're ready for unexpected terrain.
B75807,MEN'S ADIDAS ORIGINALS SAMBA OG SHOES,Adidas,80,80,2.6,0,31.0,"Universally recognised, always in style. The Samba is the original football trainer turned streetwear favourite. This pair is built with a smooth leather upper with suede overlays to recreate the look and feel of the original. A low-to-the-ground gum rubber outsole gives these shoes a classic foundation."
CJ0079,men's ADIDAS RUNNING NEBULAR SHOES,Adidas,46,18,3.1,60,15.0,The premium looking adidas Nebular 1.0 Running shoes for men crafted with Mesh overlays which make it lightweight. The breathable sandwich Mesh offer extended ventilation and comfort. Light strike IMEVA midsole with full Rubber outsole provides durability.
CM0084,Men's adidas Swimming Eezay 2019 Slippers,Adidas,15,9,2.4,40,6.0,"These men's classic slippers offer a clean beach design. Featuring midsole cushioning, this essential footwear provides lightweight comfort in a simple silhouette."
EE5358,Men's adidas Originals Continental 80 Shoes,Adidas,80,48,3.1,40,26.0,"Inspired by indoor sneakers from the early '80s, the Continental 80 takes a fresh look at vintage charm. These leather shoes show off a swooping two-tone stripe and a retro-style logo window next to the laces. The split rubber cupsole comes straight from the archives. They're lined with French terry to complete the throwback feel."
B96556,MEN'S ADIDAS SPORT INSPIRED COURT 70S SHOES,Adidas,80,40,4.3,50,19.0,"These running-inspired shoes are designed with a knit upper and a textile lining for flexible, all-day comfort. 3-Stripes and a rubber outsole give the shoes a stylish sign-off."
CM0035,Men's adidas Outdoor Storm Raiser II Shoes,Adidas,48,29,2.4,40,20.0,"A fast, lightweight low-cut adidas Storm Raiser II shoes for men. Suitable for hikes and multifunctional use, it's upper has Mesh underlays with Synthetic Overlays and soft EVA footbed which provides enhanced comfort. Exceptional TRAXIONÂ® supports your feet completely in wet conditions, and these sandals are also suitable for light hikes."
EE4572,Men's adidas Originals X_PLR Shoes,Adidas,76,46,4.1,40,19.0,"Fresh racer style for daily wear. Inspired by modern running shoes, the X_PLR has a clean low top look for exploring urban streets. These trainers feature a soft knit upper for a snug, sock-like feel. Faux leather details add modern texture. Everything rides on a lightweight EVA midsole for all-day comfort."
CL7309,Men's adidas Running Rush Shoes,Adidas,36,18,2.4,50,15.0,"Great everyday shoes for runners to go that extra mile. Features Mesh upper for maximum ventilation, lightstrike EVA midsole with visible adiprene providing protection from harmful impact forces and durable Rubber outsole for long-lasting wear."
CL7610,Men's adidas Running Fluo Shoes,Adidas,38,19,4.8,50,8.0,"Great everyday shoes for runners to go that extra mile. Features Mesh upper for maximum ventilation, lightstrike EVA midsole with visible adiprene providing protection from harmful impact forces and durable Rubber outsole for long-lasting wear."
B37616,MEN'S ADIDAS ORIGINALS YUNG 1 SHOES,Adidas,110,66,2.9,40,38.0,"The chunky retro profile of the Yung 1 is inspired by the distinctive shapes and eccentric colour combos of 2000s-era trainers. Made in airy mesh with soft nubuck overlays, these shoes are finished with embroidered details on the tongue."
FV3032,Men's adidas Originals Superstar MG Shoes,Adidas,80,80,3.6,0,22.0,"A lot can happen over a year. Five years. And what about 50 years? The adidas Superstar shoe has spanned generations. It's been embraced by them. Made their own and then passed down. It has dominated the hardwood and made statements on the streets. And today it once again evolves with these Superstar MG Shoes. A distinctive, high-walled rubber mud guard gives them a fresh take while the unmistakable rubber shell toe grounds them in history."
BD7597,Men's adidas Originals I-5923 Shoes,Adidas,120,60,2.4,50,50.0,These shoes add modern comfort to a '70s-style runner. The lightweight upper has a mesh build detailed with synthetic suede overlays and serrated 3-Stripes. Boost in the midsole provides durable cushioning.
BZ0085,MEN'S ADIDAS ORIGINALS CAMPUS SHOES,Adidas,80,40,3.8,50,21.0,"This men's classic sneaker stays close to its trendsetting '80s design, while staying modern for today's streets. Boasting a suede upper with contrast 3-Stripes and heel patch, these shoes feature a reinforced toe cap. The cupsole leaves a herringbone-pattern footprint for a retro twist."
EE5083,Men's adidas Originals NMD_R1 Shoes,Adidas,130,78,4.9,40,27.0,"Taking style cues from premium technical outerwear, these shoes blend '80s heritage with modern comfort. The soft and stretchy knit upper shows off subtle 3-Stripes and a translucent heel cage. Iconic EVA plugs accent the Boost midsole, adidas' most responsive cushioning ever."
CL7561,Men's adidas Sport Inspired Lyrid Slip-ons,Adidas,46,23,3.0,50,15.0,Slip into these stylish slip-ons which will add style to your look. A well cushioned shoe with a fresher look that will appeal to young runners. Its Cloudfoam midsole offers pillow-soft cushioning that eases every stride.
F97208,MEN'S ADIDAS ORIGINALS TEMPER RUN SHOES,Adidas,120,60,4.7,50,26.0,"Inspired by running shoes from the '90s, these shoes bring back vintage technical style. They come in a layered mix of mesh and suede. A sculpted EVA midsole gives lightweight cushioning and a retro look."
EE5404,Men's adidas Originals A.R. Trainers,Adidas,80,48,2.9,40,28.0,"Tennis champions must triumph on grass, clay and concrete to garner world-class status. These streetwear shoes take cues from a 1988 tennis sneaker designed to perform on all surfaces. Made of premium perforated leather, they show off an exposed wedge of EVA cushioning at the midsole."
CL9998,Men's adidas Outdoor Argo Trek 19 Shoes,Adidas,40,24,3.2,40,12.0,Ready for outdoor adventures? These men's trek shoes supplies sure footing for light trails. They feature breathable underlays and synthetic overlays; and EVA midsole cushioning.
EE8373,Men's adidas Sport Inspired Questar Ride Shoes,Adidas,76,46,5.0,40,15.0,Enjoy comfort and stability in these durable running-inspired shoes for men. They feature an airy mesh upper and a Cloudfoam midsole that cushions every stride. The moulded heel counter offers a snug fit.
F36418,MEN'S ADIDAS SPORT INSPIRED COURT ADAPT SHOES,Adidas,60,30,2.9,50,21.0,"These tennis-inspired shoes elevate their style game off the court with a knit upper and decorative laces. The slip-on look has a seamless, sock-like construction with an ultra-soft Cloudfoam sockliner for added comfort throughout your day."
CL9921,Men's adidas Outdoor Adipu 2019 Sandals,Adidas,30,18,3.0,40,10.0,Step out in these premium sandals with connecting side straps for comfort and style with classic detailing.The Injection Eva midsole is for cushioning and textured footbed for comfort. They come with a durable Rubber outsole with wet and dry traction pattern.
F35499,Men's adidas Football Copa 19.4 Firm Ground Cleats,Adidas,40,24,3.8,40,11.0,"These football boots are designed for in-game comfort and an assured touch. They have a synthetic leather upper with a stitched vamp that keeps the ball glued to your foot. The flexible ground outsole delivers stability on firm ground, artificial grass and hard ground.."
EE5641,Men's adidas Originals Sobakov P94 Shoes,Adidas,76,46,4.4,40,17.0,"The Sobakov honors the spirit of modern soccer culture. These shoes showcase the iconic tooth-shaped 3-Stripes from the game-changing Predator shoe, which debuted in 1994. They're made for a comfortable feel in a mix of suede and mesh."
F34983,Men's adidas Running Questar Ride Shoes,Adidas,80,40,3.3,50,24.0,"Inspired by modern tech runners, these men's shoes step out with unexpected style. A two-tone mesh upper keeps the feel flexible and mixes with a sculpted Cloudfoam midsole and contrast heel counter."
F36985,Men's adidas Sport Inspired Grand Court Shoes,Adidas,60,30,5.0,50,12.0,A '70s style reborn. These shoes take inspiration from iconic sport styles of the past and move them into the future. The shoes craft an everyday look with a two-tone knit upper. Signature 3-Stripes flash along the sides. Plush midsole cushioning gives comfort to every step.
